StrainID	Species	Old ID	StrainInfo doi	Phylum	Family	Growth atm.	Recommended medium for growth	Incubation time	Risk Group	Geographic location	Host disease status	Host age class	Sample material	Date of isolation (JJJJ-MM-DD)	genome_md5	assembly_qual	genome_length	number_contig	N50	number_contig_below_1kb	max_contig_length	coverage	assembly_software	compl_score	compl_software	contam_score	contam_software	trnas	trna_ext_software	adapters_file	plasmid_length	is_compl_grtr_90	is_contam_less_5	is_coverage_grtr_10	are_contigs_less_100	is_N50_grtr_25kb	is_max_contig_grtr_100kb	is_trnas_grtr_18	is_SSU_grtr_0	is_LSU_grtr_0	is_5S_grtr_0	assembly_date	workflow_version	sequencing_technology
CLA-JM-H26	Bacteroides uniformis	1-2-BHI-4-G8	10.60712/SI-ID414226.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-3 days	2	Germany	NAFLD	Adult	feces	2020-04-28	e940ddc678149199ea3a31c9926e8355	High-quality draft	4388882	97	139050	83	386348	456	SPAdes	99.26	checkm	0.5	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H26B	Bacteroides uniformis	2-1-GAM-4-B11	10.60712/SI-ID414225.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM	1-3 days	2	Germany	NAFLD	Adult	feces	2020-08-06	197640ed5f2a7b2abd553d6cbc2467c1	High-quality draft	4291979	45	173391	23	397194	28	SPAdes	99.26	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H27	Phocaeicola vulgatus	1-2-BHI-5-F11 (sometimes F11-JM)	10.60712/SI-ID414228.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	382f7e543a1553c50e5ee49d40cb2c37	Manual review: are_contigs_less_100	5310362	127	85626	233	196879	213	SPAdes	99.25	checkm	0	checkm	19	tRNAscan-SE	resources/NexteraPE-PE.fa	5397	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H27B	Phocaeicola vulgatus	2-1-GAM-2-B6	10.60712/SI-ID414227.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-08-06	cb793eeee655a040f7bb68d178be1432	Manual review: are_contigs_less_100	5231729	141	94348	273	318040	148	SPAdes	99.25	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	30960;9129;4148;2751;1014	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H28	Bifidobacterium adolescentis	1-1-BHI-5-H8	10.60712/SI-ID414229.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	83c8f86c808095f77c5eb2c8e0b350a6	High-quality draft	2213050	18	308261	27	920338	57	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H29	Bifidobacterium animalis	1-2-BHI-3-F9	10.60712/SI-ID414230.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	8674410c93d4d316931119aecb661b9f	High-quality draft	1918958	48	83148	16	182138	379	SPAdes	100	checkm	0.15	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H3	Phocaeicola coprocola	1-1-GAM-4-B8	10.60712/SI-ID414231.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	4bed17bf2b66afe72b80d658adee5fdc	Manual review: are_contigs_less_100	4095275	243	31260	215	117935	174	SPAdes	98.88	checkm	0.19	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7059;6604;5396	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H30	Bifidobacterium longum	1-2-GAM-2-C10	10.60712/SI-ID414233.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	d30c6ada2159f3638df4cae1140cc475	Manual review: are_contigs_less_100, is_N50_grtr_25kb, is_max_contig_grtr_100kb	2565896	340	12420	183	63907	81	SPAdes	99.94	checkm	1.19	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	10224;5017;3971	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H30B	Bifidobacterium longum	4-1-YCFA-2-D2	10.60712/SI-ID414232.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	f33087f20af22ffd5a8e1b2a3707876c	High-quality draft	2379098	27	179259	22	362919	105	SPAdes	100	checkm	0.46	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H30C	Bifidobacterium longum	1-1-GAM-3-A8	10.60712/SI-ID414371.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	ed8d341cd825b2a07cdc98737874c219	High-quality draft	2556795	78	129300	53	294714	832	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	10224;5017	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H31	Blautia wexlerae	1-1-YCFA-3-H6	10.60712/SI-ID414235.1	Bacillota	Lachnospiraceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	f3e7b73e03756cf19e48e6a66aa04581	Manual review: are_contigs_less_100, is_trnas_grtr_18	4053762	176	56561	410	257988	169	SPAdes	99.37	checkm	0.63	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	8441	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H31B	Blautia wexlerae	4-1-YCFA-1-C8	10.60712/SI-ID414234.1	Bacillota	Lachnospiraceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	30543fbc9ff875c2905b389c7377e004	High-quality draft	3617312	66	172774	183	404743	77	SPAdes	99.37	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H32	Collinsella sp018373675	1-2-YCFA-2-C9	10.60712/SI-ID414373.1	Actinomycetota	Coriobacteriaceae	Anaerobe	YCFA	1-3 days	2	Germany	NAFLD	Adult	feces	2020-04-28	5850cb2fc9d77bafbf9789a08516508c	High-quality draft	2196504	33	161586	30	277951	268	SPAdes	100	checkm	1.61	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H32B	Collinsella sp. 5	2-1-GAM-3-G8	10.60712/SI-ID414372.1	Actinomycetota	Coriobacteriaceae	Anaerobe	BHI;mGAM;WCA;YCFA	1-3 days	2	Germany	NAFLD	Adult	feces	2020-04-28	0545188ae5f29878efbc15d298386d6e	High-quality draft	2319146	45	113777	48	490482	301	SPAdes	100	checkm	0.81	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	22593;5623;2964	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H33	Coprococcus comes	1-1-BHI-1-A11	10.60712/SI-ID414236.1	Bacillota	Lachnospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	e358237fde3a7b56f86699c7f3bc4f1d	Manual review: are_contigs_less_100	3392875	122	61464	154	194920	420	SPAdes	99.42	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H35	Eubacterium siraeum	1-1-BHI-2-B9	10.60712/SI-ID414374.1	Bacillota	Oscillospiraceae	Anaerobe	BHI;mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	4b77bc84393054b1d90ac10df43aa1c5	High-quality draft	2645946	56	116023	82	353625	311	SPAdes	98.32	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-JM-H36	Parabacteroides goldsteinii	1-1-YCFA-2-G10	10.60712/SI-ID414375.1	Bacteroidota	Tannerellaceae	Anaerobe	mGAM;YCFA	1-3 days	2	Germany	NAFLD	Adult	feces	2020-05-08	5f10eb171a0264436cb49387fdfebea9	Manual review: are_contigs_less_100	6587761	124	128427	228	483084	156	SPAdes	99.62	checkm	0	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
CLA-JM-H37	Parabacteroides merdae	1-2-GAM-1-G7	10.60712/SI-ID414237.1	Bacteroidota	Tannerellaceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	2aba6b4c15ca2811c635994e4fa6f320	Manual review: are_contigs_less_100	4564726	103	115355	269	281912	213	SPAdes	99.62	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H38	Ruminococcoides intestinale	1-1-BHI-4-G5	10.60712/SI-ID414376.1	Bacillota	Oscillospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	8e68d07d242aaa9194c02e4463fedf56	Manual review: is_trnas_grtr_18	2317003	59	69317	40	148621	80	SPAdes	99.33	checkm	1.01	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H39	Streptococcus thermophilus	1-2-BHI-5-D8	10.60712/SI-ID414238.1	Bacillota	Streptococcaceae	Anaerobe	BHI	1-3 days	2	Germany	NAFLD	Adult	feces	2020-04-28	5fd31045221c9ed15b17bbcdfb4e1348	High-quality draft	1796138	40	91290	152	404301	731	SPAdes	99.89	checkm	0.15	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H4	Bacteroides salyersiae	1-2-GAM-5-A2	10.60712/SI-ID414239.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM	1-3 days	2	Germany	NAFLD	Adult	feces	2020-04-28	7e2dba730e1437b0b2de7305cf87f6a7	High-quality draft	5539316	52	310764	54	521268	309	SPAdes	99.26	checkm	0.05	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H41	Blautia fusiformis	1-1-YCFA-1-H3	10.60712/SI-ID414240.1	Bacillota	Lachnospiraceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	577c08b03c1f8f15985a8349dcae555d	Manual review: is_trnas_grtr_18	3202187	70	105893	311	271768	356	SPAdes	99.37	checkm	0.32	checkm	17	tRNAscan-SE	resources/NexteraPE-PE.fa	7241;6320;5186;4531	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H42	Agathobacter rectalis	2-1-BHI-4-G9	10.60712/SI-ID414241.1	Bacillota	Lachnospiraceae	Anaerobe	BHI; YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	7361f35b92bcf2f31ceb8e33b4870915	High-quality draft	3022614	63	123655	151	520360	1008	SPAdes	99.52	checkm	1.21	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H43	Dysosmobacter welbionis	2-1-BHI-3-D5	10.60712/SI-ID414242.1	Bacillota	Oscillospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	f89a864fe94a8551e9276afb4de34c85	Manual review: are_contigs_less_100	3455867	153	45538	123	141444	214	SPAdes	98.64	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H44	Solibaculum intestinalis	2-1-YCFA-1-E9	10.60712/SI-ID414377.1	Bacillota	Oscillospiraceae	Anaerobe	BHI;mGAM;WCA;YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-08-06	84fdb9c24bb6d936e5a70f1020dee01c	High-quality draft	2808005	71	109291	198	459731	373	SPAdes	97.99	checkm	0.67	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H45	Hominicola intestinalis	2-1-YCFA-4-F4	10.60712/SI-ID414378.1	Bacillota	Oscillospiraceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-08-06	80a93d2f99efa3f23aac30581a2e9f44	Manual review: is_trnas_grtr_18	2237803	25	200073	74	464360	343	SPAdes	95.3	checkm	0.67	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	3541	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H47	Bifidobacterium adolescentis	2-1-GAM-4-G6	10.60712/SI-ID414243.1	Actinomycetota	Bifidobacteriaceae	Anaerobe	mGAM;BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-04-28	837fbdb62867c30277796dc08d20e5b6	High-quality draft	2214160	25	300043	44	617245	314	SPAdes	100	checkm	0.09	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H48	Bacteroides fragilis	4-1-GAM-4-B7	10.60712/SI-ID414244.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM	1-3 days	2	Germany	NAFLD	Adult	feces	2020-12-04	75973137be58a4a2dd3669150c234d64	High-quality draft	5113804	21	522849	28	767044	80	SPAdes	99.26	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H49	Escherichia coli	4-1-GAM-4-E7	10.60712/SI-ID414379.1	Pseudomonadota	Enterobacteriaceae	Facultative anaerobe	mGAM;BHI;WCA	1-3 days	2	Germany	NAFLD	Adult	feces	2020-12-04	97f468a083e41a2c0174f202e1a679eb	High-quality draft	4925218	66	266809	145	354234	508	SPAdes	99.91	checkm	0.09	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	5327;4074;3332;1309	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-JM-H5	Butyricimonas virosa	1-1-YCFA-4-B5	10.60712/SI-ID414245.1	Bacteroidota	Odoribacteraceae	Anaerobe	BHI;mGAM;WCA;YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	566c714e5cce0abcae008d4d1063f048	Manual review: are_contigs_less_100	4845946	133	83261	189	291966	394	SPAdes	99.46	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	7059	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H50	Mediterraneibacter gnavus	4-1-GAM-4-C9	10.60712/SI-ID414246.1	Bacillota	Lachnospiraceae	Anaerobe	mGAM	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	00955a34b6268390b3380d9c7694364b	High-quality draft	3051293	59	157623	83	574164	142	SPAdes	99.42	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H51	Enterocloster clostridioformis	4-1-BHI-3-A4	10.60712/SI-ID414247.1	Bacillota	Lachnospiraceae	Anaerobe	BHI	1-3 days	2	Germany	NAFLD	Adult	feces	2020-12-04	17ce0e0cd44d788a7940c54e81ed842c	Manual review: are_contigs_less_100	5393119	244	55189	319	159010	47	SPAdes	99.32	checkm	0.56	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H52	Thomasclavelia ramosa	4-1-BHI-3-E8	10.60712/SI-ID414248.1	Bacillota	Coprobacillaceae	Anaerobe	BHI;mGAM;WCA;YCFA	1-3 days	2	Germany	NAFLD	Adult	feces	2020-12-04	4d6e7ee56228a66ca76c12caa6630274	High-quality draft	3509353	45	155162	49	436788	166	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H53	Enterocloster aldenensis	4-1-BHI-1-H4	10.60712/SI-ID414380.1	Bacillota	Lachnospiraceae	Anaerobe	mGAM;BHI	1-3 days	2	Germany	NAFLD	Adult	feces	2020-12-04	34bd4941377e429f99997a95db2f9a06	High-quality draft	5949548	99	180330	140	740643	99	SPAdes	99.37	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	1005	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-JM-H54	Veillonella parvula	4-1-GAM-3-G4	10.60712/SI-ID414249.1	Bacillota	Veillonellaceae	Anaerobe	BHI;mGAM;WCA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	60dc9a86a37e6a6e4877ac609855bd57	High-quality draft	2081647	17	466090	45	854590	194	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H56	Phocaeicola dorei	4-1-BHI-5-G2	10.60712/SI-ID414250.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	e01deb6e7f5bed532e30dd6546cf9b8c	High-quality draft	5178423	54	253849	39	647323	74	SPAdes	99.25	checkm	0.75	checkm	20	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H57	Faecalimonas umbilicata	4-1-BHI-2-B2	10.60712/SI-ID414251.1	Bacillota	Lachnospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	9101d20075d8c3dab4e67f8e0d234889	Manual review: is_trnas_grtr_18	2838429	41	260683	69	579169	74	SPAdes	99.37	checkm	0	checkm	18	tRNAscan-SE	resources/NexteraPE-PE.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-16	v6.1-3-g95da734	Illumina MiSeq
CLA-JM-H6	Lachnospira eligens	1-1-BHI-5-G9	10.60712/SI-ID414252.1	Bacillota	Lachnospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	84bc6e205fe55afb279e9848820c3d95	Manual review: is_trnas_grtr_18	3118807	33	230602	66	523659	364	SPAdes	98.66	checkm	0	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H62	Fusicatenibacter saccharivorans	4-1-YCFA-2-C3	10.60712/SI-ID414381.1	Bacillota	Lachnospiraceae	Anaerobe	YCFA	1-3 days	1	Germany	NAFLD	Adult	feces	2020-12-04	7e65af31a5631eda639ea2311cf1505b	Manual review: are_contigs_less_100, is_trnas_grtr_18	3192759	105	83508	151	177362	310	SPAdes	98.95	checkm	0.63	checkm	18	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H7	Faecalibacterium prausnitzii	1-1-BHI-4-B4	10.60712/SI-ID414253.1	Bacillota	Oscillospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	c49b63c127a6ceb7192c66af00fd69d1	High-quality draft	3174457	91	90725	395	354431	3011	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	24162	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H7B	Faecalibacterium faecis	2-1-BHI-2-D10	10.60712/SI-ID414382.1	Bacillota	Oscillospiraceae	Anaerobe	YCFA;BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-08-06	e4ed3a300fc8f8d5ce4ba8deaf22bf8e	High-quality draft	2708385	65	111619	185	249080	384	SPAdes	100	checkm	0	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H8	Waltera intestinalis	1-1-BHI-1-F2	10.60712/SI-ID414254.1	Bacillota	Lachnospiraceae	Anaerobe	YCFA;BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	3155004fb81e68f774ab77dcca3fd445	Manual review: are_contigs_less_100	3975090	174	60502	349	146187	180	SPAdes	99.52	checkm	2.42	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-JM-H9	Hominifimenecus microfluidus	1-1-BHI-4-G4	10.60712/SI-ID414383.1	Bacillota	Lachnospiraceae	Anaerobe	BHI	1-3 days	1	Germany	NAFLD	Adult	feces	2020-05-08	64ed4b8462ca35aa569c3ad86d781308	Manual review: are_contigs_less_100	3768276	213	41139	348	132279	321	SPAdes	94.41	checkm	1.27	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	125594	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2022-12-15	v6.1	Illumina Nextseq
CLA-KB-H01	Bacteroides ovatus	NA	10.60712/SI-ID414384.1	Bacteroidota	Bacteroidaceae	Anaerobe	BHI	1-2 days	2	Germany	Healthy	Adult	feces	2019-09-09	53e52f113b20a7111a1ea10062b134f2	Manual review: are_contigs_less_100	6635242	105	116632	129	295628	190	SPAdes	99.46	checkm	0.17	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	17118;2783	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H103	Phocaeicola dorei	NA	10.60712/SI-ID414385.1	Bacteroidota	Bacteroidaceae	Anaerobe	mGAM;BHI	1-3 days	1	Germany	Healthy	Adult	feces	2020-02-17	c21a87bf842c78f788a0bd658f433651	Manual review: are_contigs_less_100	5231459	161	71711	151	208249	270	SPAdes	98.87	checkm	0.56	checkm	20	tRNAscan-SE	resources/TruSeq3-PE-2.fa	4148	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-19	v7.1-1-gcb5a66c	Illumina Nextseq
CLA-KB-H104	Parabacteroides distasonis	NA	10.60712/SI-ID414386.1	Bacteroidota	Tannerellaceae	Anaerobe	BHI; mGAM; WCA	1-3 days	2	Germany	Healthy	Adult	feces	2020-02-17	40c0cb6fbd4885a8369d420bdb49bbc0	High-quality draft	5174171	67	185267	183	522809	451	SPAdes	99.42	checkm	0.13	checkm	19	tRNAscan-SE	resources/TruSeq3-PE-2.fa	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2024-01-21	v7.1-3-g0a89ce3	Illumina Nextseq
